사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,,작업일시
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,
2020-02,수인선,1879,월곶,3,0,991,196,"2,635","1,194","7,366","2,058","5,991","2,260","3,429","2,193","2,601","1,870","2,823","2,398","2,821","2,319","2,839","2,503","2,743","2,502","2,673","2,825","2,917","3,146","3,548","4,311","3,946","7,025","3,104","4,987","1,888","3,261","1,712","3,061","1,058","2,625",665,"1,765",12,363,0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,수인선,1880,소래포구,0,0,"1,835",382,"4,814","1,601","11,698","2,695","9,336","5,842","5,018","5,462","4,002","3,637","4,361","4,299","6,073","5,636","5,609","5,665","5,853","5,636","6,766","5,500","7,394","5,668","6,883","7,011","6,639","9,790","4,313","8,246","3,043","5,205","3,380","4,657","2,766","4,149","1,548","3,013",161,772,0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,수인선,1881,인천논현,0,0,"1,739",573,"4,833","3,717","11,298","7,041","11,300","14,114","7,067","9,233","6,085","5,770","6,131","5,863","6,917","7,288","7,283","8,117","7,145","7,616","7,894","7,883","8,270","8,514","11,078","11,157","13,294","15,537","8,061","11,895","6,510","7,282","7,191","6,146","5,337","5,079","3,174","3,061",347,755,0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,수인선,1882,호구포,0,0,"1,245",801,"2,769","4,384","5,325","15,283","6,374","15,434","3,763","3,794","3,007","2,266","2,894","2,309","3,455","2,699","3,526","2,814","3,550","2,892","3,621","3,239","4,262","3,469","11,145","4,798","14,321","6,590","5,046","5,063","5,320","3,101","3,357","2,941","1,921","2,317","1,127","1,786",152,437,0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,수인선,1883,남동인더스파크,0,0,346,688,731,"3,343",983,"15,824","1,576","18,100","1,128","3,041","1,244","1,497","1,463","1,451","1,528","1,426","1,678","1,396","1,951","1,037","2,878","1,031","2,860",862,"9,969","1,305","12,523","1,573","4,640","1,781","3,981","1,142","2,148",638,660,411,264,318,25,89,0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,수인선,1884,원인재,16,6,"2,794",557,"5,686","1,938","11,807","3,760","13,426","6,014","7,319","3,726","4,987","3,502","5,189","3,823","5,218","4,260","5,876","5,197","5,212","4,895","4,945","5,694","5,175","6,625","6,253","8,934","7,083","13,911","3,955","10,082","3,281","7,491","3,261","6,723","2,413","5,788","1,565","3,802",242,"1,291",0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,수인선,1885,연수,3,0,"1,773",665,"4,701","2,073","11,751","3,520","10,798","9,095","6,039","5,953","4,844","5,463","4,989","5,207","5,623","5,367","6,231","6,253","6,017","5,841","6,036","6,299","6,208","7,007","7,791","9,635","10,747","15,211","5,424","9,902","4,587","6,959","4,915","5,200","4,281","4,155","2,726","3,183",437,820,0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,수인선,1886,송도,1,0,"1,424",213,"3,001","1,051","8,302","1,498","8,155","2,588","3,677","2,171","2,758","2,109","3,140","2,348","3,866","2,494","3,821","2,838","3,448","2,962","3,229","3,396","3,189","4,230","3,483","5,103","4,003","7,669","2,214","4,993","1,433","3,123","1,202","3,097",810,"2,763",400,"2,200",43,511,0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,수인선,1888,인하대,5,0,"2,086",483,"6,821","2,444","17,012","3,591","13,455","8,336","5,910","5,391","4,741","3,600","5,055","3,831","5,629","4,690","5,818","5,413","5,608","5,328","6,002","5,923","7,988","6,702","8,306","10,337","8,025","16,743","4,708","9,401","3,597","6,134","3,698","6,168","3,175","5,435","2,078","2,861",87,"1,020",0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,수인선,1889,숭의,11,1,"2,405",692,"4,387","2,289","10,468","6,336","8,921","9,244","4,487","4,030","3,901","3,259","4,123","2,899","4,467","3,545","4,363","4,117","4,212","3,639","4,546","3,978","5,169","4,379","7,714","6,009","8,941","9,002","3,588","5,686","2,186","3,676","1,905","3,736","1,455","3,150",857,"1,754",14,614,0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,수인선,1890,신포,2,0,872,116,"1,124",974,"2,384","2,404","2,184","5,887","1,344","2,427","1,315","1,988","1,414","2,049","1,885","2,120","2,219","2,209","2,054","2,214","2,338","2,187","2,656","2,216","3,402","2,765","5,976","3,639","2,062","2,355","1,869","1,376","1,817","1,019","1,147",989,619,509,3,207,0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,수인선,1891,인천,43,2,394,61,719,968,"1,611","2,076","1,563","3,202","1,045","1,112","1,104","1,377","1,041","1,547","1,346","1,825","1,254","1,996","1,255","1,891","1,306","2,384","1,846","2,331","2,001","2,317","1,728","3,225",893,"2,189",594,"1,660",560,"1,563",276,"1,254",103,641,3,263,0,0,0,1,0,0,2020-03-03 12:13:59
2020-02,경강선,1501,판교,5,0,571,12,"1,277","4,682","3,546","9,924","2,627","25,478","1,567","19,707","1,444","7,301","1,863","5,395","2,250","3,920","2,987","3,793","3,500","3,362","5,423","2,948","5,773","3,231","10,145","4,267","21,416","4,061","15,637","3,292","12,610","1,356","9,020","1,277","4,535",834,"1,458",543,2,178,0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,경강선,1502,이매,6,1,394,21,"1,136",624,"3,327","1,378","3,065","2,653","1,645","1,707","1,169",969,970,702,"1,261",815,"1,143","1,011","1,191",941,"1,760",976,"1,337","1,089","1,485","1,413","1,890","2,304","1,166","2,175",887,"1,038",948,987,951,693,253,312,11,102,0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,경강선,1503,삼동,0,0,794,95,"3,478",745,"9,693","1,803","11,429","2,081","6,280",876,"3,125",813,"2,250","1,045","2,474","1,083","2,477","1,410","1,761","1,716","1,654","1,914","1,823","3,233","2,447","4,193","2,603","7,385","1,156","7,714",845,"4,451",612,"3,976",363,"3,169",127,"1,542",5,24,0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,경강선,1504,경기광주,0,0,"1,821",265,"9,912","1,666","28,287","3,907","32,275","6,134","16,209","3,776","9,465","2,991","8,567","3,548","8,768","4,177","7,962","5,077","6,423","5,956","5,995","6,994","6,747","9,169","7,267","12,502","7,340","26,035","3,699","24,742","2,685","15,650","2,236","12,418","1,387","8,052",621,"6,119",0,43,0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,경강선,1505,초월,1,1,940,24,"3,596",795,"9,700","2,833","10,951","3,862","6,158","1,369","3,579","1,296","3,316","1,258","3,253","1,650","2,825","1,945","2,378","2,018","2,187","2,456","2,679","3,389","3,763","4,122","4,358","8,606","1,747","7,675","1,147","6,643",905,"4,039",448,"4,245",174,"3,265",0,2,0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,경강선,1506,곤지암,1,0,497,46,"1,643",875,"4,889","3,456","4,298","4,437","3,169","1,717","2,326","1,388","2,751","1,316","2,504","1,772","2,160","1,746","2,124","1,905","2,212","2,125","2,496","2,635","4,471","2,890","5,172","4,013","1,965","4,766","1,210","2,552",802,"2,827",421,"2,166",217,"1,635",0,0,1,1,0,0,0,0,2020-03-03 12:13:59
2020-02,경강선,1507,신둔도예촌,0,0,407,56,"1,587",259,"3,412","1,473","3,193","2,510","1,923",931,"1,555",607,"1,364",788,"1,375",971,"1,300",910,"1,057",988,"1,088","1,184","1,351","1,260","2,925","1,723","2,222","2,504",852,"2,939",604,"1,728",461,"1,865",220,"1,344",101,"1,147",0,0,0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,경강선,1508,이천,9,0,712,15,"2,155",719,"6,076","3,545","5,787","5,867","3,980","3,287","3,265","2,262","3,424","2,864","3,478","2,807","3,293","3,204","3,120","3,013","3,115","3,467","3,524","3,959","4,137","4,545","5,851","5,926","2,946","5,950","2,325","4,859","2,061","2,765","1,125","3,449",442,"1,741",0,584,0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,경강선,1509,부발,1,0,449,28,"1,624","1,146","3,871","3,407","3,617","3,767","2,536","1,536","2,139","1,120","2,254","1,279","2,600","1,351","2,029","1,589","1,776","1,546","2,222","1,647","2,558","2,109","4,145","2,700","4,926","2,718","1,849","3,869","1,667","2,981","1,169","2,335",756,"2,351",364,"1,822",4,"1,056",0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,경강선,1510,세종대왕릉,0,0,147,4,311,47,629,349,715,427,510,246,474,222,423,362,320,337,366,254,365,350,336,395,447,395,535,400,602,418,149,702,74,381,70,359,18,195,10,311,1,78,0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,경강선,1511,여주,2,0,806,9,"2,144",349,"4,658","1,439","4,109","1,989","2,765","2,188","2,780","1,522","2,598","1,974","2,625","2,418","2,520","2,243","2,601","2,540","2,873","2,364","2,925","3,392","2,732","2,911","2,609","3,352","1,979","4,992","1,394","3,485",962,"1,748",495,"1,857",165,"2,005",2,875,0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,5호선,2511,방화,3,0,"4,711",2,"9,729","2,997","26,348","4,297","24,207","11,624","12,322","6,871","9,327","4,919","8,571","4,992","9,717","5,788","9,464","6,493","7,742","7,013","7,632","8,302","8,443","9,753","9,174","10,740","10,880","18,545","4,959","20,435","3,695","12,041","2,920","10,380","2,098","10,037","1,049","6,368",197,"2,283",0,255,0,0,0,0,2020-03-03 12:13:59
2020-02,5호선,2512,개화산,0,0,"3,263",337,"6,037","4,150","19,127","5,316","18,518","16,858","9,191","5,831","6,227","4,189","5,872","4,438","6,509","5,604","6,578","5,409","6,174","5,784","6,098","6,294","6,655","7,119","10,237","8,153","14,487","13,650","6,474","14,212","4,080","8,153","3,075","8,012","2,987","7,253",926,"4,294",126,"1,745",0,88,0,0,0,0,2020-03-03 12:13:59
2020-02,5호선,2513,김포공항,4,0,459,"2,384","1,677","7,870","4,839","12,682","6,236","16,136","6,337","9,552","5,502","9,212","7,225","9,873","7,253","11,432","8,978","11,462","10,197","10,992","12,217","10,128","11,576","10,569","16,466","11,619","24,455","11,628","15,279","8,251","12,221","3,916","11,190","2,579","10,149","1,663","2,950",938,207,392,0,1,0,0,0,0,2020-03-03 12:13:59
2020-02,5호선,2514,송정,62,1,"3,908","1,090","7,164","4,321","20,112","6,652","22,352","11,456","12,975","6,804","9,393","5,594","8,653","5,856","8,955","6,834","8,509","7,169","8,253","7,813","7,976","8,990","9,483","9,907","11,931","12,057","14,361","18,291","7,790","17,562","5,778","10,603","5,195","8,874","4,196","8,777","2,312","5,848",342,"1,938",0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,5호선,2515,마곡,1,0,"1,677","1,508","5,426","5,602","20,314","8,982","20,374","29,739","9,419","16,330","6,721","6,710","6,123","4,958","6,691","5,639","7,063","6,753","7,230","6,394","8,649","6,705","11,541","7,513","18,317","9,069","24,245","15,003","11,045","14,888","7,061","7,606","5,245","6,486","3,535","6,786","1,839","4,124",271,"1,662",0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,5호선,2516,발산,0,0,"3,121","2,204","8,462","14,282","24,674","26,721","25,983","90,558","14,482","48,500","13,083","23,434","15,238","21,915","18,595","22,235","21,854","23,888","22,810","22,106","27,689","20,366","33,325","21,855","51,067","25,913","73,930","40,845","35,921","35,002","27,300","16,773","27,648","12,988","22,007","11,314","9,603","6,636","1,203","2,578",0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,5호선,2517,우장산,1,0,"4,934",942,"18,258","3,955","51,755","9,648","54,490","17,435","26,874","13,235","18,686","11,804","18,675","11,413","20,838","13,773","19,925","15,561","17,336","17,049","17,564","18,894","17,972","20,603","19,138","26,224","17,832","47,846","10,970","43,934","7,864","24,430","7,203","20,595","5,631","21,544","2,262","12,703",289,"3,591",0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,5호선,2518,화곡,135,0,"19,796","1,506","35,755","9,022","107,394","12,510","144,192","25,991","65,870","24,388","38,117","16,558","34,550","17,716","35,509","19,990","34,661","24,432","30,112","25,992","28,124","32,056","30,058","39,909","32,891","54,510","36,073","108,836","22,263","95,908","15,858","55,952","14,225","46,322","11,432","43,530","5,006","26,755",733,"7,431",0,1,0,0,0,0,2020-03-03 12:13:59
2020-02,5호선,2519,까치산,116,0,"20,798","1,161","36,667","8,422","117,034","9,882","150,766","21,269","73,026","17,254","40,124","16,357","34,599","17,807","36,605","21,789","34,566","25,057","30,007","28,813","27,650","36,247","27,916","45,043","28,799","57,746","31,328","110,091","20,376","103,946","15,619","61,007","13,457","54,038","10,911","46,985","5,673","29,822",871,"8,459",3,430,0,0,0,0,2020-03-03 12:13:59
2020-02,5호선,2520,신정(은행정),33,0,"9,955",817,"18,978","3,869","57,838","5,512","77,798","12,019","33,838","8,101","17,472","6,686","14,449","6,396","14,168","8,001","13,969","8,864","11,775","10,037","10,607","13,025","11,016","15,587","13,070","21,622","15,149","38,712","8,350","34,874","5,629","21,397","4,535","18,816","4,385","17,863","1,758","12,155",263,"3,308",0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,5호선,2521,목동,0,0,"7,241","1,302","17,611","6,090","56,762","11,173","72,079","27,622","31,830","21,430","20,389","14,869","18,970","13,164","20,234","15,454","20,596","19,539","18,793","19,958","19,208","22,435","20,229","26,338","24,293","37,162","29,915","73,470","16,765","61,465","12,929","32,144","12,173","27,308","12,562","26,063","5,281","15,682",777,"4,711",0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,5호선,2522,오목교(목동운동장앞),12,0,"4,118","1,666","12,704","8,423","44,260","22,369","55,711","75,510","26,607","56,588","19,210","31,417","21,123","28,856","24,471","30,766","26,900","35,388","27,963","33,307","31,044","31,617","36,933","34,178","45,699","43,055","73,255","74,736","40,140","55,614","42,782","26,301","30,652","21,509","30,285","20,669","10,388","12,548","1,396","3,056",0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,5호선,2523,양평,0,0,"1,976",896,"5,513","3,339","19,769","7,755","25,409","37,582","9,805","15,043","6,215","5,291","5,716","4,984","6,239","4,900","6,684","5,409","6,223","5,167","6,577","5,809","7,404","6,426","12,104","9,005","31,698","19,167","10,199","15,679","5,996","8,140","4,683","7,567","3,434","7,433","1,743","4,505",179,"1,393",0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,5호선,2524,영등포구청,9,0,875,429,"1,823","1,501","6,264","4,139","10,894","19,801","4,480","9,230","3,154","4,438","3,491","3,312","3,499","3,189","4,087","3,938","4,084","4,065","4,431","3,999","5,305","3,952","7,057","4,835","16,460","9,532","6,833","6,448","3,612","3,536","3,247","3,281","2,563","2,671","1,204","1,752",193,425,0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,5호선,2525,영등포시장,0,0,"2,484",813,"4,799","5,577","16,121","11,090","26,249","34,997","11,068","19,074","7,985","13,213","8,603","12,307","10,018","13,810","11,014","15,657","11,859","14,346","13,960","12,159","17,281","11,621","22,157","13,726","34,226","24,662","15,327","16,727","10,080","9,138","8,419","8,653","6,713","7,516","2,997","4,687",462,"1,201",0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,5호선,2526,신길,37,0,"1,933",413,"2,836","2,198","10,223","4,071","16,389","15,449","6,021","6,454","3,146","2,362","2,933","2,278","3,317","2,513","3,457","3,199","2,794","2,978","3,135","3,103","3,916","3,919","5,451","6,596","12,790","13,873","4,370","8,678","2,540","5,699","2,495","5,876","1,825","5,655",967,"3,759",136,836,0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,5호선,2527,여의도,4,0,"2,071","2,367","3,846","24,348","8,531","116,453","13,415","213,953","9,910","68,600","9,371","23,276","13,846","21,228","13,808","19,315","17,858","21,387","20,567","17,723","27,080","15,857","34,022","16,049","96,287","18,867","171,249","28,685","62,162","16,213","39,644","8,288","37,799","6,460","25,281","5,834","8,091","3,572","1,077","1,992",0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,5호선,2528,여의나루,1,0,776,"1,387","2,359","11,802","4,391","23,391","7,941","57,192","4,272","14,907","3,256","6,530","4,086","5,577","5,897","5,679","6,050","6,962","6,682","7,055","8,919","6,585","12,999","7,042","27,540","7,672","45,124","9,679","17,340","6,830","10,797","4,629","8,633","3,054","5,384","2,573","1,822","1,491",190,579,0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,5호선,2529,마포,21,0,"2,250","1,013","6,751","6,462","22,654","19,766","35,646","70,422","15,949","33,003","11,598","14,961","12,074","13,432","13,004","11,676","15,932","13,667","14,351","12,609","15,520","12,602","17,308","14,398","26,740","21,002","58,405","40,255","22,801","26,281","16,785","13,871","18,220","11,478","12,997","10,317","5,883","6,493",736,"1,937",0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,5호선,2530,공덕,5,0,"1,735",761,"4,515","6,931","17,685","25,483","28,774","82,465","12,838","37,707","9,522","15,057","11,062","13,520","13,353","12,830","14,967","13,567","14,351","12,782","15,304","12,591","18,463","13,762","32,412","20,098","66,394","41,192","25,483","23,568","17,391","11,587","18,413","9,866","14,183","8,959","6,248","5,712",969,"1,519",0,1,0,0,0,0,2020-03-03 12:13:59
2020-02,5호선,2531,애오개,18,0,"1,896",430,"4,843","2,988","17,046","7,463","26,304","29,980","11,293","11,778","7,305","6,127","7,291","5,653","7,717","5,780","8,183","7,167","7,731","6,960","8,366","7,574","8,306","8,225","11,276","10,649","23,954","21,491","8,588","14,617","5,869","8,692","4,903","7,477","3,582","7,507","1,525","4,690",193,"2,267",1,354,0,0,0,0,2020-03-03 12:13:59
2020-02,5호선,2532,충정로(경기대입구),9,0,838,294,"1,835","1,803","4,649","6,697","6,999","34,958","3,822","15,569","3,253","4,185","3,509","3,197","3,974","3,010","4,247","3,608","4,354","3,509","4,662","3,457","5,080","3,595","9,949","4,542","31,090","7,774","8,710","5,172","5,090","3,140","4,441","3,291","2,913","3,112","1,089","2,055",171,567,1,79,0,0,0,0,2020-03-03 12:13:59
2020-02,5호선,2533,서대문,11,0,"2,478","1,346","5,068","18,775","15,110","47,101","21,527","146,640","14,139","37,111","12,284","18,029","14,292","14,540","14,743","13,503","15,557","17,671","17,426","14,570","20,568","12,768","26,050","12,490","43,756","15,800","109,681","23,812","32,834","15,209","23,550","9,450","20,609","8,383","13,801","7,210","5,540","4,268",609,"1,387",0,34,0,0,0,0,2020-03-03 12:13:59
2020-02,5호선,2534,광화문(세종문화회관),3,1,958,642,"2,953","21,051","8,138","76,230","13,692","290,671","11,893","103,158","12,051","44,530","16,991","39,956","21,955","36,201","31,204","42,398","34,275","34,177","43,352","27,003","54,394","25,362","90,266","28,151","222,222","38,986","82,336","21,194","54,903","8,795","57,669","6,443","38,175","4,499","14,763","2,629","1,590",852,0,5,0,0,0,0,2020-03-03 12:13:59
2020-02,5호선,2535,종로3가,10,1,"1,346",396,"1,996","4,743","2,960","12,766","4,228","42,284","5,050","37,449","7,119","25,178","10,217","24,037","14,455","24,494","17,443","25,561","18,973","22,134","22,150","19,827","26,409","18,890","34,459","19,046","55,961","23,460","32,669","13,973","25,540","6,886","27,864","5,436","23,016","4,335","10,606","3,180","1,366","1,055",0,15,0,0,0,0,2020-03-03 12:13:59
2020-02,5호선,2536,을지로4가,1,1,439,360,614,"4,679","1,080","13,444","1,749","41,842","2,123","19,103","2,906","10,687","3,774","8,355","4,381","7,319","5,641","7,033","6,885","6,461","8,313","5,649","9,386","4,756","18,826","4,027","34,367","4,013","16,583","2,285","8,436","1,170","6,380","1,076","4,299",905,"1,945",560,298,214,0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,5호선,2537,동대문역사문화공원,0,0,235,227,605,"2,544",949,"8,345","1,545","34,046","1,635","10,342","1,738","3,521","2,370","2,517","1,752","2,380","1,993","2,802","2,454","2,535","3,225","2,121","3,554","2,129","9,528","2,516","21,704","2,716","9,142","1,823","4,430","1,146","3,537","1,149","2,478","1,069",996,831,160,238,0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,5호선,2538,청구,3,0,"1,449",259,"2,571","1,770","5,473","3,486","10,649","14,509","6,258","7,992","4,744","3,602","4,745","3,124","5,057","3,622","5,132","3,778","4,833","3,693","4,912","4,397","5,768","4,497","7,407","5,835","13,248","9,695","8,120","7,469","4,801","4,485","4,044","3,938","3,049","4,130","1,524","2,681",319,821,0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,5호선,2539,신금호,14,0,"2,422",272,"5,778","2,224","18,809","5,521","27,814","10,410","13,450","6,664","8,026","5,289","7,036","4,588","7,651","5,616","7,570","6,268","6,359","6,584","6,412","7,681","7,770","8,788","7,714","12,163","9,019","23,387","6,031","17,014","4,376","9,880","3,862","8,774","2,712","8,358","1,219","5,571",188,"1,888",0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,5호선,2540,행당,11,3,"3,731",831,"9,631","2,256","28,019","4,684","43,122","8,809","20,008","6,452","10,847","4,719","9,429","5,217","10,017","6,386","9,838","7,192","8,048","7,440","8,107","8,565","7,615","10,182","8,369","15,108","9,443","29,384","5,970","22,562","4,467","12,395","3,646","11,133","3,237","10,713","1,211","6,179",185,"1,934",0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,5호선,2541,왕십리(성동구청),13,0,"1,605",319,"2,159","2,071","5,041","4,659","9,156","16,831","4,705","8,323","3,920","5,493","4,214","5,740","5,058","6,430","5,717","7,456","5,717","7,175","6,436","7,078","7,058","7,675","9,433","9,407","13,835","15,715","8,214","10,664","6,839","5,381","7,788","4,608","6,469","3,854","3,320","2,562",513,"1,485",0,235,0,0,0,0,2020-03-03 12:13:59
2020-02,5호선,2542,마장,1,0,"2,232",593,"4,595","3,381","13,899","5,607","20,311","14,003","10,181","6,778","6,587","5,799","6,357","5,557","7,291","6,192","7,232","6,003","7,151","5,759","6,977","6,196","7,220","6,846","8,941","9,661","11,818","15,957","6,796","12,760","4,655","7,017","4,269","6,394","3,550","5,759","1,446","3,800",218,"1,229",1,48,0,0,0,0,2020-03-03 12:13:59
